Wall time,Step,Value
1771168800.9220583,361400,0.04629085212945938
1771168853.2403893,361500,0.02283533662557602
1771168905.2824595,361600,0.03415360301733017
1771169632.1249206,363000,0.03610551357269287
1771170907.1707497,365400,0.1270488202571869
1771171061.8100948,365700,0.0974523201584816
1771171162.6608424,365900,0.017860814929008484
1771171259.9136808,366100,0.03147318214178085
1771171408.8543856,366400,0.03320807218551636
1771171603.2970703,366800,0.010110043920576572
1771171754.338419,367100,0.0446074903011322
1771171805.8259776,367200,0.06365577131509781
1771172761.9487553,369000,0.09508699178695679
1771173290.8534434,370000,0.0420423224568367
1771173960.6323874,371200,0.03909086063504219
1771174075.5337553,371700,0.006064562126994133
1771174746.6118062,373200,0.09671971946954727
1771175398.9493973,374500,0.049961961805820465
1771175450.057935,374600,0.08455391228199005
1771175555.0030682,374800,0.06895793229341507
1771175945.182611,375300,0.01812400296330452
1771175998.7029905,375400,0.08562634140253067
1771176398.790613,376100,0.048810116946697235
1771176512.5055697,376300,0.02675865963101387
1771177489.6350906,378000,0.15500910580158234
1771177599.5269816,378200,0.14377324283123016
1771177651.4038131,378300,0.03292121738195419
1771177875.739983,378700,0.06916974484920502
1771178038.6496124,379000,0.12087588012218475
1771179522.9182007,381300,0.06051895022392273
1771180088.0441375,382300,0.12317933142185211
1771181484.7466211,384800,0.13465216755867004
1771181601.2769253,385000,0.05686177685856819
1771182226.2365265,386000,0.04581595957279205
1771182727.0003207,386900,0.13138148188591003
1771182889.4567003,387200,0.037913113832473755
1771184679.6466992,390200,0.07256336510181427
1771185178.731692,391100,0.05713798105716705
1771185403.787571,391500,0.09274312108755112
1771185735.905531,392100,0.004542339593172073
1771186421.1621993,393300,0.00561960693448782
1771186587.2146904,393600,0.07040983438491821
1771187751.2414036,395300,0.18359388411045074
1771187983.378444,395700,0.00784533005207777
1771188511.3278618,396600,0.005837390199303627
1771189024.1137457,397500,0.06777609139680862
1771189371.4418697,398100,0.1335638165473938
1771189650.7297766,398600,0.016040422022342682
1771190891.0024204,400800,0.18249088525772095
1771191110.197754,401200,0.11033361405134201
1771191216.2885907,401400,0.059311643242836
1771191693.7764711,402300,0.0026698950678110123
